ENSSSCG00000006482	MEF2D	990
ENSSSCG00000006486	TSACC	12
ENSSSCG00000006487	CCT3	11279
ENSSSCG00000006488	GLMP	2787
ENSSSCG00000006489	TMEM79	56
ENSSSCG00000006490	SMG5	1936
ENSSSCG00000006491		103
ENSSSCG00000006493	BGLAP	125
ENSSSCG00000006494	SLC25A44	1344
ENSSSCG00000006495	SEMA4A	8
ENSSSCG00000006496	LMNA	41055
ENSSSCG00000006497	MEX3A	0
ENSSSCG00000006499	LAMTOR2	1892
ENSSSCG00000006500	UBQLN4	375
ENSSSCG00000006501	SSR2	4366
ENSSSCG00000006502	ARHGEF2	3300
ENSSSCG00000006503	RXFP4	6
ENSSSCG00000006504	KHDC4	2072
ENSSSCG00000006506	SYT11	284
ENSSSCG00000006507	DAP3	2938
ENSSSCG00000006508	ASH1L	1969
ENSSSCG00000006510		995
ENSSSCG00000006511	RUSC1	3265
ENSSSCG00000006512	FDPS	3304
ENSSSCG00000006518	HCN3	29
ENSSSCG00000006519	CLK2	441
ENSSSCG00000006520	SCAMP3	4406
ENSSSCG00000006521	FAM189B	459
ENSSSCG00000006522	GBA	2045
ENSSSCG00000006523	MTX1	624
ENSSSCG00000006524	THBS3	965
ENSSSCG00000006525		2
ENSSSCG00000006526	TRIM46	978
ENSSSCG00000006527	KRTCAP2	1753
ENSSSCG00000006529	SLC50A1	354
ENSSSCG00000006530	EFNA1	356
ENSSSCG00000006531		18
ENSSSCG00000006533	ADAM15	1084
ENSSSCG00000006535	PMVK	118
ENSSSCG00000006538	FLAD1	1585
ENSSSCG00000006539	SHC1	8037
ENSSSCG00000006540	PBXIP1	1414
ENSSSCG00000006542	KCNN3	83
ENSSSCG00000006543	ADAR	330
ENSSSCG00000006544	UBE2Q1	641
ENSSSCG00000006545	CHRNB2	0
ENSSSCG00000006546	TDRD10	2
ENSSSCG00000006547	SHE	22
ENSSSCG00000006550	ATP8B2	247
ENSSSCG00000006551	AQP10	2
ENSSSCG00000006552	HAX1	334
ENSSSCG00000006553	UBAP2L	8907
ENSSSCG00000006554	C1orf43	1086
ENSSSCG00000006555	C1orf189	2
ENSSSCG00000006556	TPM3	8892
ENSSSCG00000006559		1247
ENSSSCG00000006560	CREB3L4	13
ENSSSCG00000006561	SLC39A1	2531
ENSSSCG00000006562	GATAD2B	340
ENSSSCG00000006564		1308
ENSSSCG00000006567	CRTC2	373
ENSSSCG00000006568	DENND4B	228
ENSSSCG00000006569	SLC27A3	12
ENSSSCG00000006571	INTS3	129
ENSSSCG00000006572	NPR1	14
ENSSSCG00000006577	S100A5	29
ENSSSCG00000006578	S100A4	1356
ENSSSCG00000006579	S100A3	24
ENSSSCG00000006580	S100A2	2421
ENSSSCG00000006581		806
ENSSSCG00000006582	S100A14	58
ENSSSCG00000006587	PPGRP-S	0
ENSSSCG00000006588		15
ENSSSCG00000006590	S100A8	40
ENSSSCG00000006592		0
ENSSSCG00000006594	SMCP	0
ENSSSCG00000006595	IVL	0
ENSSSCG00000006598		0
ENSSSCG00000006599		0
ENSSSCG00000006604	CRNN	2
ENSSSCG00000006605		0
ENSSSCG00000006609	TCHHL1	0
ENSSSCG00000006610	S100A11	13249
ENSSSCG00000006612	S100A10	7593
ENSSSCG00000006614	THEM5	0
ENSSSCG00000006618	CELF3	0
ENSSSCG00000006619	SNX27	1058
ENSSSCG00000006620	TUFT1	2708
ENSSSCG00000006621		21
ENSSSCG00000006622	POGZ	280
ENSSSCG00000006624	SELENBP1	178
ENSSSCG00000006625	RFX5	484
ENSSSCG00000006626	PI4KB	97
ENSSSCG00000006627	ZNF687	418
ENSSSCG00000006628	PSMD4	2856
ENSSSCG00000006631	TMOD4	3
ENSSSCG00000006632	SCNM1	717
ENSSSCG00000006634	TNFAIP8L2	109
ENSSSCG00000006635	SEMA6C	34
ENSSSCG00000006636	GABPB2	195
ENSSSCG00000006639	C1orf56	4
ENSSSCG00000006640	BNIPL	3
ENSSSCG00000006641	PRUNE1	840
ENSSSCG00000006642	MINDY1	625
ENSSSCG00000006643	ANXA9	428
ENSSSCG00000006644	CERS2	9018
ENSSSCG00000006645	SETDB1	556
ENSSSCG00000006646	ARNT	16510
ENSSSCG00000006648	CTSS	11241
ENSSSCG00000006649	HORMAD1	0
ENSSSCG00000006651	ADAMTSL4	1383
ENSSSCG00000006653	ENSA	24657
ENSSSCG00000006661	VPS45	929
ENSSSCG00000006663	OTUD7B	681
ENSSSCG00000006664	MTMR11	85
ENSSSCG00000006665	SF3B4	3405
ENSSSCG00000006666	SV2A	7
ENSSSCG00000006667	BOLA1	402
ENSSSCG00000006678	FCGR1A	19
ENSSSCG00000006679		0
ENSSSCG00000006682		230
ENSSSCG00000006685		3202
ENSSSCG00000006687	ITGA10	722
ENSSSCG00000006688	ANKRD35	12
ENSSSCG00000006689	PIAS3	2354
ENSSSCG00000006690	NUDT17	448
ENSSSCG00000006691	POLR3C	1293
ENSSSCG00000006693	PDZK1	48
ENSSSCG00000006694		1189
ENSSSCG00000006696	GJA5	3
ENSSSCG00000006697	ACP6	1664
ENSSSCG00000006698	BCL9	1730
ENSSSCG00000006701	CHD1L	638
ENSSSCG00000006702	FMO5	17
ENSSSCG00000006703	PRKAB2	723
ENSSSCG00000006704		63
ENSSSCG00000006709	NOTCH2	6497
ENSSSCG00000006713	ADAM30	0
ENSSSCG00000006717	PHGDH	1111
ENSSSCG00000006718	ZNF697	28
ENSSSCG00000006719		56
ENSSSCG00000006720	HAO2	83
ENSSSCG00000006725		264
ENSSSCG00000006726		0
ENSSSCG00000006727	WDR3	1262
ENSSSCG00000006728	GDAP2	425
ENSSSCG00000006729	TENT5C	121
ENSSSCG00000006730	MAN1A2	750
ENSSSCG00000006731	VTCN1	0
ENSSSCG00000006732	TRIM45	371
ENSSSCG00000006733	TTF2	721
ENSSSCG00000006734	CD101	0
ENSSSCG00000006735	PTGFRN	21
ENSSSCG00000006736	CD2	0
ENSSSCG00000006737	IGSF3	4
ENSSSCG00000006738	CD58	451
ENSSSCG00000006740	ATP1A1	16591
ENSSSCG00000006742	MAB21L3	0
ENSSSCG00000006743	SLC22A15	291
ENSSSCG00000006744	NHLH2	0
ENSSSCG00000006745	CASQ2	1304
ENSSSCG00000006746	VANGL1	734
ENSSSCG00000006748	TSPAN2	6
ENSSSCG00000006749	TSHB	0
ENSSSCG00000006750	SYCP1	0
ENSSSCG00000006751	SIKE1	971
ENSSSCG00000006752	CSDE1	19940
ENSSSCG00000006754	AMPD1	0
ENSSSCG00000006755	DENND2C	2538
ENSSSCG00000006757	TRIM33	475
ENSSSCG00000006758	SYT6	8
ENSSSCG00000006760	HIPK1	2515
ENSSSCG00000006761	DCLRE1B	1192
ENSSSCG00000006762	AP4B1	508
ENSSSCG00000006764	PTPN22	16
ENSSSCG00000006766	PHTF1	172
ENSSSCG00000006767	MAGI3	541
ENSSSCG00000006770		0
ENSSSCG00000006771	SLC16A1	5002
ENSSSCG00000006774	PPM1J	1039
ENSSSCG00000006775	CAPZA1	17129
ENSSSCG00000006776	MOV10	2934
ENSSSCG00000006777	RHOC	5643
ENSSSCG00000006779	ST7L	757
ENSSSCG00000006780	WNT2B	126
ENSSSCG00000006781	CTTNBP2NL	1269
ENSSSCG00000006783	DDX20	1543
ENSSSCG00000006785	RAP1A	2035
ENSSSCG00000006788	ADORA3	0
ENSSSCG00000006790	WDR77	3274
ENSSSCG00000006791	OVGP1	29
ENSSSCG00000006792		0
ENSSSCG00000006793		85
ENSSSCG00000006796	CHI3L2	6
ENSSSCG00000006799	LRIF1	427
ENSSSCG00000006800	CD53	0
ENSSSCG00000006801		0
ENSSSCG00000006802	KCNA3	0
ENSSSCG00000006803	KCNA10	0
ENSSSCG00000006804		0
ENSSSCG00000006805	PROK1	0
ENSSSCG00000006808	SLC16A4	761
ENSSSCG00000006809	RBM15	227
ENSSSCG00000006810	KCNC4	3
ENSSSCG00000006811	SLC6A17	314
ENSSSCG00000006812	ALX3	0
ENSSSCG00000006813	STRIP1	1090
ENSSSCG00000006816	AHCYL1	1669
ENSSSCG00000006820	EPS8L3	0
ENSSSCG00000006821	GSTM3	853
ENSSSCG00000006823	GNAT2	3
ENSSSCG00000006824	GNAI3	11367
ENSSSCG00000006825	GPR61	0
ENSSSCG00000006827	CYB561D1	285
ENSSSCG00000006828	ATXN7L2	414
ENSSSCG00000006829	SYPL2	44
ENSSSCG00000006830	PSMA5	6202
ENSSSCG00000006831	SORT1	9203
ENSSSCG00000006834	MYBPHL	3
ENSSSCG00000006835	SARS	5617
ENSSSCG00000006836	KIAA1324	0
ENSSSCG00000006840	WDR47	1182
ENSSSCG00000006841	CLCC1	2271
ENSSSCG00000006842		0
ENSSSCG00000006845	STXBP3	1564
ENSSSCG00000006846	HENMT1	2
ENSSSCG00000006848	SLC25A24	3762
ENSSSCG00000006850	FAM102B	825
ENSSSCG00000006852	NTNG1	32
ENSSSCG00000006853	PRMT6	226
ENSSSCG00000006857	COL11A1	14
ENSSSCG00000006858	OLFM3	0
ENSSSCG00000006859	DPH5	837
ENSSSCG00000006860	SLC30A7	4998
ENSSSCG00000006861	EXTL2	142
ENSSSCG00000006862	VCAM1	674
ENSSSCG00000006864	CDC14A	325
ENSSSCG00000006865	RTCA	1944
ENSSSCG00000006866	DBT	684
ENSSSCG00000006867	LRRC39	362
ENSSSCG00000006869	TRMT13	573
ENSSSCG00000006870		3520
ENSSSCG00000006871	SLC35A3	2435
ENSSSCG00000006872	AGL	213
ENSSSCG00000006873	FRRS1	42
ENSSSCG00000006874	PALMD	17
ENSSSCG00000006875	PLPPR4	10
ENSSSCG00000006876	PLPPR5	0
ENSSSCG00000006877	SNX7	1831
ENSSSCG00000006878	DPYD	1352
ENSSSCG00000006879	PTBP2	444
ENSSSCG00000006881		0
ENSSSCG00000006885	ALG14	382
ENSSSCG00000006887	CNN3	17098
ENSSSCG00000006888	SLC44A3	3
ENSSSCG00000006889	ARHGAP29	1609
ENSSSCG00000006890	ABCA4	0
ENSSSCG00000006892	DNTTIP2	6191
ENSSSCG00000006893	BCAR3	222
ENSSSCG00000006894	FNBP1L	405
ENSSSCG00000006897	CCDC18	88
ENSSSCG00000006898	MTF2	860
ENSSSCG00000006899	RPL5	10710
ENSSSCG00000006900	DIPK1A	7405
ENSSSCG00000006901	EVI5	4408
ENSSSCG00000006902	GFI1	172
ENSSSCG00000006903	RPAP2	656
ENSSSCG00000006904	GLMN	416
ENSSSCG00000006911	TGFBR3	66
ENSSSCG00000006912	HFM1	22
ENSSSCG00000006914	BARHL2	4
ENSSSCG00000006917	LRRC8C	6175
ENSSSCG00000006923	GBP2	147
ENSSSCG00000006925	KYAT3	3702
ENSSSCG00000006926	GTF2B	3426
ENSSSCG00000006927	PKN2	2146
ENSSSCG00000006928		3621
ENSSSCG00000006930	SH3GLB1	4799
ENSSSCG00000006932	CLCA4	0
ENSSSCG00000006933	CLCA1	0
ENSSSCG00000006935	CLCA2	3
ENSSSCG00000006936	ODF2L	178
ENSSSCG00000006939	ZNHIT6	3926
ENSSSCG00000006940	CCN1	26123
ENSSSCG00000006947	SYDE2	340
ENSSSCG00000006948	MROH6	0
ENSSSCG00000006950	WDR63	246
ENSSSCG00000006954	EEF1D	1903
ENSSSCG00000006955	GSDMD	1290
ENSSSCG00000006956	ZC3H3	59
ENSSSCG00000006957	RHPN1	16
ENSSSCG00000006958		432
ENSSSCG00000006959		612
ENSSSCG00000006966	CLDN23	8
ENSSSCG00000006968	LONRF1	2298
ENSSSCG00000006969	TRMT9B	2
ENSSSCG00000006970	DLC1	3328
ENSSSCG00000006972	C8orf48	139
ENSSSCG00000006973		0
ENSSSCG00000006978		1
ENSSSCG00000006979	MSR1	0
ENSSSCG00000006980	FGF20	0
ENSSSCG00000006981	MICU3	6
ENSSSCG00000006982	ZDHHC2	236
ENSSSCG00000006983	CNOT7	6056
ENSSSCG00000006984	VPS37A	2963
ENSSSCG00000006987	SLC7A2	7
ENSSSCG00000006988	PDGFRL	7
ENSSSCG00000006994	PCM1	2492
ENSSSCG00000006995	ASAH1	1309
ENSSSCG00000006996	FRG1	1211
ENSSSCG00000006997	TRIML2	0
ENSSSCG00000007000	FAT1	3767
ENSSSCG00000007001		3
ENSSSCG00000007002	MTNR1A	0
ENSSSCG00000007003		531
ENSSSCG00000007004		1503
ENSSSCG00000007005		228
ENSSSCG00000007007	IDO1	4
ENSSSCG00000007008	ADAM18	1
ENSSSCG00000007009	ADAM3A	0
ENSSSCG00000007010	ZMAT4	0
ENSSSCG00000007019	GPAT4	1758
ENSSSCG00000007022	ANK1	39
ENSSSCG00000007023		153
ENSSSCG00000007026	VDAC3	7182
ENSSSCG00000007027	SLC20A2	541
ENSSSCG00000007029	DKK4	9
ENSSSCG00000007030	IKBKB	1024
ENSSSCG00000007031	POLB	1333
ENSSSCG00000007032	PLAT	1032
ENSSSCG00000007033	AP3M2	26
ENSSSCG00000007034	PSD3	153
ENSSSCG00000007039	PRNP	14415
ENSSSCG00000007043	GPCPD1	27919
ENSSSCG00000007046	TRMT6	2486
ENSSSCG00000007047		327
ENSSSCG00000007052	FERMT1	1334
ENSSSCG00000007056	PLCB1	1184
ENSSSCG00000007058	PLCB4	13
ENSSSCG00000007061	PAK5	0
ENSSSCG00000007062	LAMP5	0
ENSSSCG00000007063	ANKEF1	0
ENSSSCG00000007064	MKKS	508
ENSSSCG00000007065		0
ENSSSCG00000007066		26
ENSSSCG00000007067	JAG1	282
ENSSSCG00000007072	SPTLC3	15
ENSSSCG00000007073	ISM1	972
ENSSSCG00000007074	TASP1	733
ENSSSCG00000007076	NDUFAF5	525
ENSSSCG00000007077	ESF1	1263
ENSSSCG00000007078	SEL1L2	0
ENSSSCG00000007079	FLRT3	2985
ENSSSCG00000007080		499
ENSSSCG00000007082		1
ENSSSCG00000007083	PCSK2	0
ENSSSCG00000007084	BFSP1	7
ENSSSCG00000007085	DSTN	43494
ENSSSCG00000007087	BANF2	0
ENSSSCG00000007088		2025
ENSSSCG00000007089	MGME1	372
ENSSSCG00000007092	KAT14	316
ENSSSCG00000007093	ZNF133	360
ENSSSCG00000007094	DZANK1	456
ENSSSCG00000007095	POLR3F	1217
ENSSSCG00000007097	SEC23B	4695
ENSSSCG00000007098		476
ENSSSCG00000007099	SCP2D1	0
ENSSSCG00000007100	SLC24A3	96
ENSSSCG00000007108	KIZ	825
ENSSSCG00000007109	XRN2	4428
ENSSSCG00000007110	NKX2-4	5
ENSSSCG00000007112	PAX1	2139
ENSSSCG00000007114	FOXA2	0
ENSSSCG00000007116	CD93	1
ENSSSCG00000007117		252
ENSSSCG00000007119	NXT1	628
ENSSSCG00000007121	CSTL1	0
ENSSSCG00000007122	CST11	0
ENSSSCG00000007123		0
ENSSSCG00000007124		0
ENSSSCG00000007125		0
ENSSSCG00000007130	SYNDIG1	1
ENSSSCG00000007131	CST7	0
ENSSSCG00000007133	ACSS1	178
ENSSSCG00000007135	NINL	1000
ENSSSCG00000007139	ADRA1D	7
ENSSSCG00000007140	SMOX	2868
ENSSSCG00000007142	PANK2	755
ENSSSCG00000007143	MAVS	1250
ENSSSCG00000007145	ADAM33	156
ENSSSCG00000007146	SIGLEC1	5
ENSSSCG00000007147	HSPA12B	1073
ENSSSCG00000007149	SPEF1	16
ENSSSCG00000007151	CDC25B	205
ENSSSCG00000007153	ATRN	1635
ENSSSCG00000007155	C20orf194	83
ENSSSCG00000007157	SLC4A11	20
ENSSSCG00000007160	DDRGK1	1293
ENSSSCG00000007161	LZTS3	152
ENSSSCG00000007162	UBOX5	901
ENSSSCG00000007163	AVP	0
ENSSSCG00000007164	OXT	0
ENSSSCG00000007165	MRPS26	1365
ENSSSCG00000007166	PTPRA	4048
ENSSSCG00000007167	VPS16	2070
ENSSSCG00000007168	PCED1A	524
ENSSSCG00000007169	TMEM239	0
ENSSSCG00000007170	CPXM1	1570
ENSSSCG00000007171	EBF4	13
ENSSSCG00000007172	TMC2	0
ENSSSCG00000007173	IDH3B	749
ENSSSCG00000007179	STK35	770
ENSSSCG00000007181		3
ENSSSCG00000007185	SIRPB2	1
ENSSSCG00000007186		0
ENSSSCG00000007187	NSFL1C	1732
ENSSSCG00000007188		22461
ENSSSCG00000007189	SDCBP2	27
ENSSSCG00000007191		0
ENSSSCG00000007192	C20orf202	0
ENSSSCG00000007197	RSPO4	0
ENSSSCG00000007198	ANGPT4	13
ENSSSCG00000007199	SLC52A3	0
ENSSSCG00000007200	FAM110A	16
ENSSSCG00000007203		4730
ENSSSCG00000007206	RBCK1	1357
ENSSSCG00000007212	C20orf96	1
ENSSSCG00000007215		0
ENSSSCG00000007216	DEFB115	0
ENSSSCG00000007217	DEFB125	0
ENSSSCG00000007218	DEFB129	0
ENSSSCG00000007219		0
ENSSSCG00000007221		0
ENSSSCG00000007224		0
ENSSSCG00000007226	DEFB123	2
ENSSSCG00000007228	HM13	3216
ENSSSCG00000007231	MYLK2	0
ENSSSCG00000007232	DUSP15	14
ENSSSCG00000007235	TPX2	236
ENSSSCG00000007236	TTLL9	129
ENSSSCG00000007237	PDRG1	459
ENSSSCG00000007238	XKR7	0
ENSSSCG00000007239	CCM2L	5
ENSSSCG00000007240	HCK	0
ENSSSCG00000007243	PLAGL2	758
ENSSSCG00000007244	POFUT1	844
ENSSSCG00000007246	TM9SF4	2874
ENSSSCG00000007247	KIF3B	563
ENSSSCG00000007248	ASXL1	667
ENSSSCG00000007249	NOL4L	659
ENSSSCG00000007252	DNMT3B	32
ENSSSCG00000007253	MAPRE1	8429
ENSSSCG00000007256	SUN5	0
ENSSSCG00000007259	BPIFA2	0
ENSSSCG00000007260	BPIFA1	0
ENSSSCG00000007261	BPIFB1	0
ENSSSCG00000007262		0
ENSSSCG00000007263		2
ENSSSCG00000007264		916
ENSSSCG00000007268	E2F1	85
ENSSSCG00000007272	CHMP4B	782
ENSSSCG00000007275	RALY	2366
ENSSSCG00000007278	AHCY	546
ENSSSCG00000007280	ITCH	1588
ENSSSCG00000007281	MAP1LC3A	1927
ENSSSCG00000007282	PIGU	373
ENSSSCG00000007284	NCOA6	588
ENSSSCG00000007285	GGT7	323
ENSSSCG00000007286	ACSS2	157
ENSSSCG00000007287	GSS	2392
ENSSSCG00000007288	MYH7B	2401
ENSSSCG00000007289	TRPC4AP	5531
ENSSSCG00000007291	EDEM2	860
ENSSSCG00000007305	SPAG4	3
ENSSSCG00000007307		891
ENSSSCG00000007308	ROMO1	1755
ENSSSCG00000007309	RBM39	5237
ENSSSCG00000007311		960
ENSSSCG00000007312	SCAND1	619
ENSSSCG00000007313	CNBD2	2
ENSSSCG00000007314		1169
ENSSSCG00000007315	AAR2	1674
ENSSSCG00000007317	DLGAP4	1204
ENSSSCG00000007322		3193
ENSSSCG00000007323	DSN1	249
ENSSSCG00000007324	SOGA1	92
ENSSSCG00000007331	RBL1	551
ENSSSCG00000007332	GHRH	2
ENSSSCG00000007334	SRC	564
ENSSSCG00000007336		114
ENSSSCG00000007337	CTNNBL1	588
ENSSSCG00000007338	VSTM2L	0
ENSSSCG00000007340	TTI1	878
ENSSSCG00000007342	RPRD1B	1836
ENSSSCG00000007344	KIAA1755	17
ENSSSCG00000007345	RALGAPB	3361
ENSSSCG00000007346	ADIG	5
ENSSSCG00000007348	SLC32A1	0
ENSSSCG00000007349	ACTR5	389
ENSSSCG00000007350	PPP1R16B	3
ENSSSCG00000007351	FAM83D	26
ENSSSCG00000007352	DHX35	427
ENSSSCG00000007355	TOP1	3097
ENSSSCG00000007356	PLCG1	493
ENSSSCG00000007358	EMILIN3	0
ENSSSCG00000007359	LPIN3	119
ENSSSCG00000007360	CHD6	397
ENSSSCG00000007362	SRSF6	4629
ENSSSCG00000007364	IFT52	459
ENSSSCG00000007366	MYBL2	464
ENSSSCG00000007367	GTSF1L	0
ENSSSCG00000007369		325
ENSSSCG00000007370	R3HDML	0
ENSSSCG00000007371	HNF4A	0
ENSSSCG00000007373	GDAP1L1	15
ENSSSCG00000007377	KCNK15	0
ENSSSCG00000007381	YWHAB	11011
ENSSSCG00000007382	PABPC1L	7
ENSSSCG00000007383	TOMM34	208
ENSSSCG00000007384	WFDC5	1
ENSSSCG00000007385	KCNS1	0
ENSSSCG00000007391	MATN4	310
ENSSSCG00000007395		2025
ENSSSCG00000007398		0
ENSSSCG00000007407	WFDC8	0
ENSSSCG00000007408	WFDC9	0
ENSSSCG00000007421		23
ENSSSCG00000007422	DNTTIP1	1085
ENSSSCG00000007423	UBE2C	285
ENSSSCG00000007424	TNNC2	31
ENSSSCG00000007425	SNX21	876
ENSSSCG00000007426	ACOT8	483
ENSSSCG00000007427	ZSWIM3	50
ENSSSCG00000007428	ZSWIM1	29
ENSSSCG00000007430	NEURL2	562
ENSSSCG00000007431	CTSA	987
ENSSSCG00000007432	ZNF335	1146
ENSSSCG00000007433	PCIF1	1008
ENSSSCG00000007435	PLTP	706
ENSSSCG00000007436	MMP9	0
ENSSSCG00000007437	SLC12A5	235
ENSSSCG00000007438	NCOA5	589
ENSSSCG00000007439	CDH22	1
ENSSSCG00000007448	OCSTAMP	0
ENSSSCG00000007451	SLC2A10	39
ENSSSCG00000007452	TP53RK	873
ENSSSCG00000007453	EYA2	0
ENSSSCG00000007454	ZMYND8	617
ENSSSCG00000007456	SULF2	3874
ENSSSCG00000007458	NCOA3	1216
ENSSSCG00000007460	ARFGEF2	1477
ENSSSCG00000007462	KCNB1	2
ENSSSCG00000007463	PTGIS	535
ENSSSCG00000007464		0
ENSSSCG00000007465	B4GALT5	2025
ENSSSCG00000007466	SLC9A8	492
ENSSSCG00000007469	PTPN1	918
ENSSSCG00000007470	RIPOR3	75
ENSSSCG00000007472	BCAS4	317
ENSSSCG00000007473	ADNP	2153
ENSSSCG00000007475	MOCS3	1281
ENSSSCG00000007476	KCNG1	362
ENSSSCG00000007477	NFATC2	395
ENSSSCG00000007478	ATP9A	2007
ENSSSCG00000007481	ZFP64	461
ENSSSCG00000007482		30
ENSSSCG00000007484	ZNF217	380
ENSSSCG00000007485	BCAS1	3
ENSSSCG00000007486	CYP24A1	19
ENSSSCG00000007487	PFDN4	928
ENSSSCG00000007488	DOK5	30
ENSSSCG00000007490	CBLN4	0
ENSSSCG00000007491	MC3R	0
ENSSSCG00000007492	FAM210B	167
ENSSSCG00000007493		159
ENSSSCG00000007494	CSTF1	1389
ENSSSCG00000007495	CASS4	0
ENSSSCG00000007496	RTF2	975
ENSSSCG00000007497	GCNT7	4
ENSSSCG00000007498	FAM209B	0
ENSSSCG00000007499	TFAP2C	1
ENSSSCG00000007500		65
ENSSSCG00000007501	BMP7	0
ENSSSCG00000007502	SPO11	0
ENSSSCG00000007503	RAE1	1111
ENSSSCG00000007504	RBM38	57
ENSSSCG00000007505	CTCFL	1
ENSSSCG00000007507	PCK1	41
ENSSSCG00000007508	ZBP1	14
ENSSSCG00000007510	C20orf85	0
ENSSSCG00000007511	ANKRD60	0
ENSSSCG00000007512		174
ENSSSCG00000007513	RAB22A	2064
ENSSSCG00000007514	VAPB	2592
ENSSSCG00000007515	APCDD1L	0
ENSSSCG00000007516		970
ENSSSCG00000007517	NPEPL1	968
ENSSSCG00000007520	GNAS	13277
ENSSSCG00000007521	NELFCD	2287
ENSSSCG00000007522	CTSZ	461
ENSSSCG00000007523	TUBB1	34
ENSSSCG00000007524		7074
ENSSSCG00000007525		2963
ENSSSCG00000007526	ZNF831	0
ENSSSCG00000007527		0
ENSSSCG00000007528	PHACTR3	7
ENSSSCG00000007529	SYCP2	1332
ENSSSCG00000007530	PPP1R3D	851
ENSSSCG00000007531	FAM217B	188
ENSSSCG00000007538	GATA5	2
ENSSSCG00000007539	RBBP8NL	0
ENSSSCG00000007540	CABLES2	485
ENSSSCG00000007541	PDGFA	602
ENSSSCG00000007542	PRKAR1B	69
ENSSSCG00000007543	DNAAF5	594
ENSSSCG00000007544	SUN1	1908
ENSSSCG00000007547	ADAP1	405
ENSSSCG00000007549	CYP2W1	0
ENSSSCG00000007552		11
ENSSSCG00000007554	ZFAND2A	1000
ENSSSCG00000007555	UNCX	0
ENSSSCG00000007556	PSMG3	232
ENSSSCG00000007557	MICALL2	563
ENSSSCG00000007558	INTS1	1582
ENSSSCG00000007559	MAFK	11
ENSSSCG00000007560	TMEM184A	16
ENSSSCG00000007563	BRAT1	355
ENSSSCG00000007564	AMZ1	5
ENSSSCG00000007565	TTYH3	639
ENSSSCG00000007567	CHST12	431
ENSSSCG00000007568	IQCE	117
ENSSSCG00000007569	GRIFIN	0
ENSSSCG00000007572	LFNG	347
ENSSSCG00000007574	SDK1	0
ENSSSCG00000007575	RADIL	195
ENSSSCG00000007576	FOXK1	918
ENSSSCG00000007577	AP5Z1	1614
ENSSSCG00000007578		0
ENSSSCG00000007580	WIPI2	2611
ENSSSCG00000007585	ACTB	63020
ENSSSCG00000007586	FSCN1	979
ENSSSCG00000007589		1
ENSSSCG00000007590	PMS2	125
ENSSSCG00000007592	EIF2AK1	4225
ENSSSCG00000007593	ANKRD61	1
ENSSSCG00000007596		0
ENSSSCG00000007599	LMTK2	221
ENSSSCG00000007601	TECPR1	67
ENSSSCG00000007602	BAIAP2L1	44
ENSSSCG00000007603	NPTX2	262
ENSSSCG00000007605	TMEM130	0
ENSSSCG00000007606	TRRAP	279
ENSSSCG00000007607	KPNA7	6
ENSSSCG00000007609		2177
ENSSSCG00000007617		773
ENSSSCG00000007618	ZNF789	169
ENSSSCG00000007622		1506
ENSSSCG00000007623	BUD31	2179
ENSSSCG00000007625	ARPC1B	6276
ENSSSCG00000007631		0
ENSSSCG00000007636	GJC3	186
ENSSSCG00000007637	TRIM4	509
ENSSSCG00000007639		0
ENSSSCG00000007642		29
ENSSSCG00000007644		0
ENSSSCG00000007645		0
ENSSSCG00000007646	LAMTOR4	1111
ENSSSCG00000007647	MAP11	1116
ENSSSCG00000007648	GAL3ST4	236
ENSSSCG00000007649	GPC2	14
ENSSSCG00000007650	STAG3	0
ENSSSCG00000007652	PPP1R35	297
ENSSSCG00000007656	PVRIG	0
ENSSSCG00000007659	ZCWPW1	165
ENSSSCG00000007664	AGFG2	208
ENSSSCG00000007665		1
ENSSSCG00000007667	LRCH4	381
ENSSSCG00000007668	GIGYF1	83
ENSSSCG00000007669	GNB2	2530
ENSSSCG00000007671	TFR2	8
ENSSSCG00000007672	POP7	675
ENSSSCG00000007673	EPO	0
ENSSSCG00000007674	ZAN	0
ENSSSCG00000007675	EPHB4	122
ENSSSCG00000007678	COL26A1	45
ENSSSCG00000007680	MYL10	2
ENSSSCG00000007681	CUX1	1152
ENSSSCG00000007682	SH2B2	322
ENSSSCG00000007687	LRWD1	1486
ENSSSCG00000007688		1117
ENSSSCG00000007691	ZP3	0
ENSSSCG00000007692	YWHAG	2122
ENSSSCG00000007695		1
ENSSSCG00000007700	HIP1	380
ENSSSCG00000007702	FKBP6	0
ENSSSCG00000007703	TRIM50	1
ENSSSCG00000007704	NSUN5	1000
ENSSSCG00000007705		190
ENSSSCG00000007708	BCL7B	1074
ENSSSCG00000007709	TBL2	3316
ENSSSCG00000007710	MLXIPL	0
ENSSSCG00000007713	BUD23	2649
ENSSSCG00000007715	ABHD11	969
ENSSSCG00000007716	TMEM270	0
ENSSSCG00000007717	METTL27	28
ENSSSCG00000007718	CLDN4	48
ENSSSCG00000007719	CLIP2	200
ENSSSCG00000007720	GTF2IRD1	54
ENSSSCG00000007721	GTF2I	4385
ENSSSCG00000007722	NCF1	23
ENSSSCG00000007723	RCC1L	785
ENSSSCG00000007727	AUTS2	96
ENSSSCG00000007732	SBDS	2529
ENSSSCG00000007733		826
ENSSSCG00000007735		4478
ENSSSCG00000007736	TMEM248	3736
ENSSSCG00000007737	TPST1	4596
ENSSSCG00000007738		198
ENSSSCG00000007739	GUSB	3751
